,category,job_title,page_link,job_id,location,run_date
42,Organizing,Iowa Regional Field Director-Region 9,https://boards.greenhouse.io/bernie2020/jobs/4412783002,4412783002,Iowa,2019-Dec-12
43,Organizing,Iowa Relational Organizer,https://boards.greenhouse.io/bernie2020/jobs/4496282002,4496282002,Iowa,2019-Dec-12
44,Organizing,Iowa VAN Administrator,https://boards.greenhouse.io/bernie2020/jobs/4498175002,4498175002,Iowa,2019-Dec-12
45,Organizing,National Deputy Field Organizer (DFO) Program Manager,https://boards.greenhouse.io/bernie2020/jobs/4529356002,4529356002,Washington DC,2019-Dec-12
46,Organizing,National Distributed Canvassing Manager,https://boards.greenhouse.io/bernie2020/jobs/4545187002,4545187002,Washington DC,2019-Dec-12
47,Organizing,National Field Desk ,https://boards.greenhouse.io/bernie2020/jobs/4284529002,4284529002,"Washington, DC",2019-Dec-12
48,Organizing,Nevada Campus Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505040002,4505040002,Nevada,2019-Dec-12
49,Organizing,Nevada Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4551612002,4551612002,"Las Vegas, Nevada ",2019-Dec-12
50,Organizing,Nevada Constituency Field Director,https://boards.greenhouse.io/bernie2020/jobs/4505051002,4505051002,Nevada,2019-Dec-12
51,Organizing,Nevada Constituency Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505044002,4505044002,Nevada,2019-Dec-12
52,Organizing,Nevada Deputy Canvass Manager,https://boards.greenhouse.io/bernie2020/jobs/4551605002,4551605002,"Las Vegas, Nevada ",2019-Dec-12
53,Organizing,Nevada Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4505027002,4505027002,Nevada,2019-Dec-12
54,Organizing,Nevada Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265691002,4265691002,Nevada,2019-Dec-12
55,Organizing,Nevada GOTC Director				,https://boards.greenhouse.io/bernie2020/jobs/4526210002,4526210002,"Las Vegas, Nevada",2019-Dec-12
56,Organizing,Nevada Regional Field Director,https://boards.greenhouse.io/bernie2020/jobs/4265698002,4265698002,Nevada,2019-Dec-12
57,Organizing,New Hampshire Campus Organizing Intern,https://boards.greenhouse.io/bernie2020/jobs/4537605002,4537605002,New Hampshire,2019-Dec-12
58,Organizing,New Hampshire Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4526238002,4526238002,New Hampshire,2019-Dec-12
59,Organizing,New Hampshire Canvass Operations Specialist,https://boards.greenhouse.io/bernie2020/jobs/4534491002,4534491002,New Hampshire,2019-Dec-12
60,Organizing,New Hampshire Deputy Canvass Director,https://boards.greenhouse.io/bernie2020/jobs/4526258002,4526258002,New Hampshire,2019-Dec-12
61,Organizing,New Hampshire Deputy Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4526263002,4526263002,New Hampshire,2019-Dec-12
62,Organizing,New Hampshire Field Organizer,https://boards.greenhouse.io/bernie2020/jobs/4265717002,4265717002,New Hampshire,2019-Dec-12
63,Organizing,New Hampshire Regional Field Director Region 4,https://boards.greenhouse.io/bernie2020/jobs/4542088002,4542088002,New Hampshire,2019-Dec-12
64,Organizing,New Hampshire Regional Field Director Region 7,https://boards.greenhouse.io/bernie2020/jobs/4498198002,4498198002,New Hampshire,2019-Dec-12
65,Organizing,State Field Director (Alabama) ,https://boards.greenhouse.io/bernie2020/jobs/4518769002,4518769002,Alabama,2019-Dec-12
66,Organizing,State Field Director (Arkansas) ,https://boards.greenhouse.io/bernie2020/jobs/4518778002,4518778002,Arkansas,2019-Dec-12
67,Organizing,State Field Director (Florida) ,https://boards.greenhouse.io/bernie2020/jobs/4519239002,4519239002,Florida,2019-Dec-12
68,Organizing,State Field Director (Maine) ,https://boards.greenhouse.io/bernie2020/jobs/4519223002,4519223002,Maine,2019-Dec-12
69,Organizing,State Field Director (Massachusetts) ,https://boards.greenhouse.io/bernie2020/jobs/4519222002,4519222002,Massachusetts,2019-Dec-12
70,Organizing,State Field Director (Michigan) ,https://boards.greenhouse.io/bernie2020/jobs/4519237002,4519237002,Michigan,2019-Dec-12
71,Organizing,State Field Director (North Carolina) ,https://boards.greenhouse.io/bernie2020/jobs/4519230002,4519230002,North Carolina,2019-Dec-12
72,Organizing,State Field Director (Tennessee) ,https://boards.greenhouse.io/bernie2020/jobs/4519233002,4519233002,Tennessee,2019-Dec-12
73,Organizing,State Field Director (Texas) ,https://boards.greenhouse.io/bernie2020/jobs/4524605002,4524605002,Texas,2019-Dec-12
74,Organizing,State Field Director (Utah) ,https://boards.greenhouse.io/bernie2020/jobs/4521090002,4521090002,Utah,2019-Dec-12
75,Organizing,State Field Director (Virginia) ,https://boards.greenhouse.io/bernie2020/jobs/4519235002,4519235002,Virginia,2019-Dec-12
76,Organizing,Text Team National Organizer,https://boards.greenhouse.io/bernie2020/jobs/4259989002,4259989002,Remote,2019-Dec-12
77,Political,Nevada Latinx Constituency Coordinator,https://boards.greenhouse.io/bernie2020/jobs/4505046002,4505046002,"Las Vegas, Nevada",2019-Dec-12
